PARTY_ID_机构内部ID,TICKER_SYMBOL_股票代码,EXCHANGE_CD_交易市场代码,PUBLISH_DATE_发布日期,END_DATE_REP_报告截止日期,END_DATE_截止日期,REPORT_TYPE_报告类型,FISCAL_PERIOD_会计区间,MERGED_FLAG_合并标志,REVENUE_营业收入,N_INT_INCOME_利息净收入,INT_INCOME_利息收入,INT_EXP_利息支出,N_COMMIS_INCOME_手续费及佣金净收入,COMMIS_INCOME_手续费及佣金收入,COMMIS_EXP_手续费及佣金支出,INVEST_INCOME_投资收益,A_J_INVEST_INCOME_其中对联营企业和合营企业的投资收益,F_VALUE_CHG_GAIN_公允价值变动收益,FOREX_GAIN_汇兑收益,ASSETS_DISP_GAIN_资产处置收益,OTH_GAIN_其他收益,OTH_OPER_REV_其他业务收入,SPEC_OR_营业收入特殊项目,AOR_营业收入调整项目,COGS_营业支出,BIZ_TAX_SURCHG_营业税金及附加,GENL_ADMIN_EXP_业务及管理费,ASSETS_IMPAIR_LOSS_资产减值损失,OTH_OPER_COSTS_其他业务成本,SPEC_OP_营业支出特殊项目,AOP_营业支出调整项目,OTH_EFFECT_OP_影响营业利润的调整项目,AE_EFFECT_OP_影响营业利润的差错金额,OPERATE_PROFIT_营业利润,NOPERATE_INCOME_营业外收入,NOPERATE_EXP_营业外支出,AE_FFECT_TP_影响利润总额的调整金额,T_PROFIT_利润总额,INCOME_TAX_所得税费用,OTH_EFFECT_NP_影响净利润的调整项目,AE_EFFECT_NP_影响净利润的差错金额,N_INCOME_净利润,N_INCOME_ATTR_P_归属于母公司所有者的净利润,N_INCOME_BMA_被合并方在合并前实现的净利润,MINORITY_GAIN_少数股东损益,OTH_EFFECT_NPP_影响净利润分配的调整项目,AE_EFFECT_NPP_影响净利润分配的差错金额,BASIC_EPS_基本每股收益,DILUTED_EPS_稀释每股收益,OTH_COMPR_INCOME_其他综合收益,OTH_EFFECT_CI_影响综合收益总额的调整项目,AE_EFFECT_CI_影响综合收益总额的差错金额,T_COMPR_INCOME_综合收益总额,COMPR_INC_ATTR_P_归属于母公司所有者的综合收益总额,COMPR_INC_ATTR_M_S_归属于少数股东的综合收益总额,OTH_EFFECT_PCI_影响综合收益总额分配的调整项目,AE_EFFECT_PCI_影响综合收益总额分配的差错金额
2274,601328,XSHG,2011-04-29,2011-03-31,2010-03-31,Q1,3,1,23936000000.00,19030000000.00,31491000000.00,12461000000.00,3469000000.00,4075000000.00,606000000.00,161000000.00,,266000000.00,468000000.00,,,331000000.00,211000000.00,,10483000000.00,1442000000.00,5916000000.00,2605000000.00,315000000.00,205000000.00,,,,13453000000.00,55000000.00,23000000.00,,13485000000.00,2993000000.00,,,10492000000.00,10451000000.00,,41000000.00,,,.2000,,367000000.00,,,10859000000.00,10836000000.00,23000000.00,,
2274,601328,XSHG,2014-10-30,2014-09-30,2013-09-30,Q3,9,1,124222000000.00,97635000000.00,190781000000.00,93146000000.00,19501000000.00,22015000000.00,2514000000.00,668000000.00,,-125000000.00,-404000000.00,,,5934000000.00,1013000000.00,,61863000000.00,8892000000.00,32919000000.00,13721000000.00,5457000000.00,874000000.00,,,,62359000000.00,318000000.00,134000000.00,,62543000000.00,13703000000.00,,,48840000000.00,48706000000.00,,134000000.00,,,.6600,.6600,-2139000000.00,,,46701000000.00,46570000000.00,131000000.00,,
2274,601328,XSHG,2016-04-29,2016-03-31,2015-03-31,Q1,3,1,49405000000.00,35002000000.00,75094000000.00,40092000000.00,9875000000.00,10595000000.00,720000000.00,248000000.00,,-420000000.00,562000000.00,,,1519000000.00,2619000000.00,,24933000000.00,3526000000.00,11892000000.00,5923000000.00,835000000.00,2757000000.00,,,,24472000000.00,236000000.00,97000000.00,,24611000000.00,5558000000.00,,,19053000000.00,18970000000.00,,83000000.00,,,.2600,.2600,-33000000.00,,,19020000000.00,18916000000.00,104000000.00,,
2274,601328,XSHG,2017-03-29,2016-12-31,2015-12-31,A,12,1,193828000000.00,144172000000.00,305126000000.00,160954000000.00,35027000000.00,38231000000.00,3204000000.00,1877000000.00,76000000.00,1065000000.00,1483000000.00,,,6153000000.00,4051000000.00,,108116000000.00,13979000000.00,58011000000.00,28914000000.00,2730000000.00,4482000000.00,,,,85712000000.00,730000000.00,430000000.00,,86012000000.00,19181000000.00,,,66831000000.00,66528000000.00,,303000000.00,,,.9000,.9000,2621000000.00,,,69452000000.00,69063000000.00,389000000.00,,
2274,601328,XSHG,2015-04-29,2015-03-31,2014-03-31,Q1,3,1,44728000000.00,32282000000.00,69806000000.00,37524000000.00,7639000000.00,8462000000.00,823000000.00,-2299000000.00,,3761000000.00,1611000000.00,,,1120000000.00,614000000.00,,20761000000.00,3217000000.00,10642000000.00,5563000000.00,806000000.00,533000000.00,,,,23967000000.00,171000000.00,11000000.00,,24127000000.00,5369000000.00,,,18758000000.00,18690000000.00,,68000000.00,,,.2500,.2500,1494000000.00,,,20252000000.00,20195000000.00,57000000.00,,
2274,601328,XSHG,2011-08-19,2011-06-30,2010-06-30,S1,6,1,49398000000.00,39896000000.00,65833000000.00,25937000000.00,7125000000.00,8310000000.00,1185000000.00,446000000.00,,-295000000.00,832000000.00,,,1081000000.00,313000000.00,,23301000000.00,3011000000.00,13606000000.00,5391000000.00,1022000000.00,271000000.00,,,,26097000000.00,138000000.00,84000000.00,,26151000000.00,5723000000.00,,,20428000000.00,20357000000.00,,71000000.00,,,.3600,,36000000.00,,,20464000000.00,20428000000.00,36000000.00,,
2274,601328,XSHG,2016-03-30,2015-12-31,2014-12-31,A,12,1,177401000000.00,134776000000.00,288509000000.00,153733000000.00,29604000000.00,32914000000.00,3310000000.00,-1927000000.00,90000000.00,4063000000.00,4480000000.00,,,3858000000.00,2547000000.00,,93559000000.00,12822000000.00,53045000000.00,22866000000.00,2298000000.00,2528000000.00,,,,83842000000.00,1225000000.00,140000000.00,,84927000000.00,18892000000.00,,,66035000000.00,65850000000.00,,185000000.00,,,.8900,.8900,5281000000.00,,,71316000000.00,70689000000.00,627000000.00,,
2274,601328,XSHG,2018-03-30,2017-12-31,2016-12-31,A,12,1,193194000000.00,134871000000.00,289844000000.00,154973000000.00,36795000000.00,39884000000.00,3089000000.00,1468000000.00,96000000.00,-2223000000.00,4520000000.00,65000000.00,,8102000000.00,9596000000.00,,107779000000.00,5962000000.00,58403000000.00,30212000000.00,4209000000.00,8993000000.00,,,,85415000000.00,833000000.00,138000000.00,,86110000000.00,18459000000.00,,,67651000000.00,67210000000.00,,441000000.00,,,.8900,.8900,2879000000.00,,,70530000000.00,70284000000.00,246000000.00,,
2274,601328,XSHG,2018-03-30,2017-12-31,2017-12-31,A,12,1,196011000000.00,127366000000.00,317518000000.00,190152000000.00,40551000000.00,44060000000.00,3509000000.00,4264000000.00,132000000.00,-201000000.00,-1052000000.00,123000000.00,394000000.00,11598000000.00,12968000000.00,,112938000000.00,2481000000.00,60405000000.00,31469000000.00,6372000000.00,12211000000.00,,,,83073000000.00,509000000.00,317000000.00,,83265000000.00,12574000000.00,,,70691000000.00,70223000000.00,,468000000.00,,,.9100,.9100,-5877000000.00,,,64814000000.00,64585000000.00,229000000.00,,
2274,601328,XSHG,2013-10-31,2013-09-30,2012-09-30,Q3,9,1,109665000000.00,89101000000.00,179495000000.00,90394000000.00,15543000000.00,17867000000.00,2324000000.00,828000000.00,,-883000000.00,1495000000.00,,,3052000000.00,529000000.00,,52520000000.00,8089000000.00,29963000000.00,11166000000.00,2814000000.00,488000000.00,,,,57145000000.00,497000000.00,99000000.00,,57543000000.00,12956000000.00,,,44587000000.00,44508000000.00,,79000000.00,,,.7000,.7000,-153000000.00,,,44434000000.00,44423000000.00,11000000.00,,
2274,601328,XSHG,2010-04-30,2010-03-31,2009-03-31,Q1,3,1,17865000000.00,14516000000.00,27674000000.00,13158000000.00,2414000000.00,2737000000.00,323000000.00,645000000.00,,227000000.00,-59000000.00,,,122000000.00,,,7811000000.00,1151000000.00,4771000000.00,1777000000.00,112000000.00,,,,,10054000000.00,38000000.00,-36000000.00,,10128000000.00,2160000000.00,,,7968000000.00,7946000000.00,,22000000.00,,,.1600,,-894000000.00,,,7074000000.00,7041000000.00,33000000.00,,
2274,601328,XSHG,2016-08-26,2016-06-30,2015-06-30,S1,6,1,96722000000.00,71059000000.00,152283000000.00,81224000000.00,19386000000.00,20972000000.00,1586000000.00,969000000.00,43000000.00,-460000000.00,155000000.00,,,2585000000.00,3028000000.00,,48742000000.00,7290000000.00,24506000000.00,12045000000.00,1325000000.00,3576000000.00,,,,47980000000.00,424000000.00,115000000.00,,48289000000.00,10783000000.00,,,37506000000.00,37324000000.00,,182000000.00,,,.5000,.5000,526000000.00,,,38032000000.00,37828000000.00,204000000.00,,
2274,601328,XSHG,2016-10-29,2016-09-30,2015-09-30,Q3,9,1,146413000000.00,107975000000.00,229177000000.00,121202000000.00,27428000000.00,29903000000.00,2475000000.00,61000000.00,55000000.00,205000000.00,2915000000.00,,,4213000000.00,3616000000.00,,79281000000.00,10921000000.00,41209000000.00,20878000000.00,2163000000.00,4110000000.00,,,,67132000000.00,608000000.00,353000000.00,,67387000000.00,15082000000.00,,,52305000000.00,52040000000.00,,265000000.00,,,.7000,.7000,1103000000.00,,,53408000000.00,53136000000.00,272000000.00,,
2274,601328,XSHG,2013-08-22,2013-06-30,2012-06-30,S1,6,1,73642000000.00,58394000000.00,118203000000.00,59809000000.00,10962000000.00,12461000000.00,1499000000.00,216000000.00,,76000000.00,1127000000.00,,,2441000000.00,426000000.00,,33739000000.00,5347000000.00,18152000000.00,7673000000.00,2160000000.00,407000000.00,,,,39903000000.00,337000000.00,70000000.00,,40170000000.00,9029000000.00,,,31141000000.00,31089000000.00,,52000000.00,,,.5000,,1349000000.00,,,32490000000.00,32416000000.00,74000000.00,,
2274,601328,XSHG,2010-10-29,2010-09-30,2009-09-30,Q3,9,1,57439000000.00,47068000000.00,85437000000.00,38369000000.00,8533000000.00,9860000000.00,1327000000.00,1335000000.00,,-121000000.00,226000000.00,,,398000000.00,,,28004000000.00,3776000000.00,16839000000.00,7011000000.00,378000000.00,,,,,29435000000.00,188000000.00,362000000.00,,29261000000.00,6185000000.00,,,23076000000.00,22970000000.00,,106000000.00,,,.4500,,-1467000000.00,,,21609000000.00,21473000000.00,136000000.00,,
2274,601328,XSHG,2015-08-28,2015-06-30,2014-06-30,S1,6,1,90423000000.00,67211000000.00,143412000000.00,76201000000.00,15701000000.00,17314000000.00,1613000000.00,-2390000000.00,,4271000000.00,1740000000.00,,,1747000000.00,2143000000.00,,43605000000.00,6478000000.00,22620000000.00,11082000000.00,1330000000.00,2095000000.00,,,,46818000000.00,450000000.00,73000000.00,,47195000000.00,10300000000.00,,,36895000000.00,36773000000.00,,122000000.00,,,.5000,.5000,3475000000.00,,,40370000000.00,40250000000.00,120000000.00,,
2274,601328,XSHG,2014-08-22,2014-06-30,2013-06-30,S1,6,1,84812000000.00,65008000000.00,125089000000.00,60081000000.00,13895000000.00,15549000000.00,1654000000.00,928000000.00,,-374000000.00,-217000000.00,,,4884000000.00,688000000.00,,39783000000.00,5920000000.00,20022000000.00,8764000000.00,4482000000.00,595000000.00,,,,45029000000.00,132000000.00,101000000.00,,45060000000.00,10142000000.00,,,34918000000.00,34827000000.00,,91000000.00,,,.4700,.4700,-560000000.00,,,34358000000.00,34276000000.00,82000000.00,,
2274,601328,XSHG,2010-08-19,2010-06-30,2009-06-30,S1,6,1,36813000000.00,29680000000.00,55559000000.00,25879000000.00,5476000000.00,6237000000.00,761000000.00,931000000.00,,239000000.00,266000000.00,,,221000000.00,,,16971000000.00,2373000000.00,10007000000.00,4385000000.00,206000000.00,,,,,19842000000.00,137000000.00,76000000.00,,19903000000.00,4268000000.00,,,15635000000.00,15579000000.00,,56000000.00,,,.3000,,-432000000.00,,,15203000000.00,15114000000.00,89000000.00,,
2274,601328,XSHG,2017-04-29,2017-03-31,2016-03-31,Q1,3,1,56033000000.00,34028000000.00,72481000000.00,38453000000.00,10772000000.00,11406000000.00,634000000.00,557000000.00,19000000.00,-206000000.00,719000000.00,,,2131000000.00,8032000000.00,,31393000000.00,3242000000.00,12446000000.00,6901000000.00,1212000000.00,7592000000.00,,,,24640000000.00,131000000.00,64000000.00,,24707000000.00,5476000000.00,,,19231000000.00,19066000000.00,,165000000.00,,,.2600,.2600,-414000000.00,,,18817000000.00,18779000000.00,38000000.00,,
2274,601328,XSHG,2017-08-25,2017-06-30,2016-06-30,S1,6,1,103339000000.00,68148000000.00,144361000000.00,76213000000.00,20964000000.00,22238000000.00,1274000000.00,894000000.00,38000000.00,-1248000000.00,2019000000.00,,,3798000000.00,8764000000.00,,55035000000.00,4489000000.00,25175000000.00,15168000000.00,2042000000.00,8161000000.00,,,,48304000000.00,270000000.00,77000000.00,,48497000000.00,10574000000.00,,,37923000000.00,37661000000.00,,262000000.00,,,.5000,.5000,860000000.00,,,38783000000.00,38609000000.00,174000000.00,,
2274,601328,XSHG,2013-04-26,2013-03-31,2012-03-31,Q1,3,1,36515000000.00,28813000000.00,58037000000.00,29224000000.00,5595000000.00,6353000000.00,758000000.00,136000000.00,,-213000000.00,739000000.00,,,1220000000.00,225000000.00,,16065000000.00,2633000000.00,8162000000.00,3921000000.00,1135000000.00,214000000.00,,,,20450000000.00,61000000.00,17000000.00,,20494000000.00,4589000000.00,,,15905000000.00,15877000000.00,,28000000.00,,,.2600,,374000000.00,,,16279000000.00,16244000000.00,35000000.00,,
2274,601328,XSHG,2012-04-28,2012-03-31,2011-03-31,Q1,3,1,30239000000.00,23735000000.00,41836000000.00,18101000000.00,4956000000.00,5584000000.00,628000000.00,37000000.00,,416000000.00,293000000.00,,,698000000.00,104000000.00,,13104000000.00,1955000000.00,7207000000.00,3185000000.00,725000000.00,32000000.00,,,,17135000000.00,108000000.00,50000000.00,,17193000000.00,3882000000.00,,,13311000000.00,13280000000.00,,31000000.00,,,.2100,,188000000.00,,,13499000000.00,13478000000.00,21000000.00,,
2274,601328,XSHG,2012-08-31,2012-06-30,2011-06-30,S1,6,1,61937000000.00,49576000000.00,88372000000.00,38796000000.00,9756000000.00,11055000000.00,1299000000.00,364000000.00,,-183000000.00,727000000.00,,,1377000000.00,320000000.00,,28093000000.00,4158000000.00,16379000000.00,5952000000.00,1403000000.00,201000000.00,,,,33844000000.00,240000000.00,92000000.00,,33992000000.00,7544000000.00,,,26448000000.00,26396000000.00,,52000000.00,,,.4300,,-521000000.00,,,25927000000.00,25894000000.00,33000000.00,,
2274,601328,XSHG,2014-03-31,2013-12-31,2012-12-31,A,12,1,147337000000.00,120126000000.00,240596000000.00,120470000000.00,20882000000.00,24126000000.00,3244000000.00,936000000.00,,-725000000.00,1491000000.00,,,3886000000.00,741000000.00,,72962000000.00,10916000000.00,42734000000.00,15187000000.00,3495000000.00,630000000.00,,,,74375000000.00,851000000.00,15000000.00,,75211000000.00,16739000000.00,,,58472000000.00,58369000000.00,,103000000.00,,,.8800,.8800,-333000000.00,,,58139000000.00,58010000000.00,129000000.00,,
2274,601328,XSHG,2013-03-28,2012-12-31,2011-12-31,A,12,1,126956000000.00,103493000000.00,191764000000.00,88271000000.00,18657000000.00,21572000000.00,2915000000.00,-5000000.00,,802000000.00,857000000.00,,,2719000000.00,433000000.00,,62060000000.00,8939000000.00,37529000000.00,12692000000.00,2409000000.00,491000000.00,,,,64896000000.00,837000000.00,282000000.00,,65451000000.00,14634000000.00,,,50817000000.00,50735000000.00,,82000000.00,,,.8200,,-632000000.00,,,50185000000.00,50154000000.00,31000000.00,,
2274,601328,XSHG,2015-10-31,2015-09-30,2014-09-30,Q3,9,1,135169000000.00,102380000000.00,216849000000.00,114469000000.00,22984000000.00,25397000000.00,2413000000.00,-1033000000.00,,2394000000.00,3372000000.00,,,2711000000.00,2361000000.00,,68650000000.00,9731000000.00,36549000000.00,18309000000.00,1746000000.00,2315000000.00,,,,66519000000.00,606000000.00,110000000.00,,67015000000.00,15321000000.00,,,51694000000.00,51522000000.00,,172000000.00,,,.6900,.6900,4024000000.00,,,55718000000.00,55547000000.00,171000000.00,,
2274,601328,XSHG,2018-04-28,2018-03-31,2018-03-31,Q1,3,1,49099000000.00,30469000000.00,85428000000.00,54959000000.00,10844000000.00,11685000000.00,841000000.00,883000000.00,65000000.00,1096000000.00,-1386000000.00,12000000.00,17000000.00,4050000000.00,3114000000.00,,25802000000.00,615000000.00,13395000000.00,7073000000.00,1931000000.00,2788000000.00,,,,23297000000.00,122000000.00,34000000.00,,23385000000.00,3153000000.00,,,20232000000.00,20091000000.00,,141000000.00,,,.2700,.2700,-1576000000.00,,,18656000000.00,18565000000.00,91000000.00,,
2274,601328,XSHG,2018-04-28,2018-03-31,2017-03-31,Q1,3,1,54912000000.00,31217000000.00,75988000000.00,44771000000.00,11279000000.00,12202000000.00,923000000.00,536000000.00,30000000.00,-231000000.00,547000000.00,27000000.00,,3355000000.00,8182000000.00,,30907000000.00,584000000.00,12741000000.00,7859000000.00,2109000000.00,7614000000.00,,,,24005000000.00,74000000.00,67000000.00,,24012000000.00,4562000000.00,,,19450000000.00,19323000000.00,,127000000.00,,,.2600,.2600,301000000.00,,,19751000000.00,19647000000.00,104000000.00,,
27523,601818,XSHG,2012-10-27,2012-09-30,2011-09-30,Q3,9,1,33864644000.00,28984290000.00,56215890000.00,27231600000.00,5349668000.00,5642651000.00,292983000.00,18283000.00,,-966600000.00,423516000.00,,,55487000.00,,,14974219000.00,2500606000.00,10180437000.00,2251148000.00,42028000.00,,,,,18890425000.00,74128000.00,29764000.00,,18934789000.00,4786779000.00,,,14148010000.00,14132740000.00,,15270000.00,,,.3500,.3500,-848257000.00,,,13299753000.00,13284483000.00,15270000.00,,
27523,601818,XSHG,2016-10-29,2016-09-30,2015-09-30,Q3,9,1,70047000000.00,49658000000.00,106875000000.00,57217000000.00,20261000000.00,21262000000.00,1001000000.00,177000000.00,,61000000.00,-192000000.00,,,82000000.00,,,38436000000.00,5293000000.00,18519000000.00,14550000000.00,74000000.00,,,,,31611000000.00,109000000.00,56000000.00,,31664000000.00,7748000000.00,,,23916000000.00,23875000000.00,,41000000.00,,,.5100,.5100,2228000000.00,,,26144000000.00,26103000000.00,41000000.00,,
27523,601818,XSHG,2015-08-31,2015-06-30,2014-06-30,S1,6,1,37460000000.00,27838000000.00,66142000000.00,38304000000.00,8632000000.00,9258000000.00,626000000.00,-114000000.00,,1242000000.00,-233000000.00,,,95000000.00,,,16749000000.00,3002000000.00,10547000000.00,3128000000.00,72000000.00,,,,,20711000000.00,100000000.00,40000000.00,,20771000000.00,4899000000.00,,,15872000000.00,15845000000.00,,27000000.00,,,.3400,.3400,3076000000.00,,,18948000000.00,18921000000.00,27000000.00,,
27523,601818,XSHG,2018-03-29,2017-12-31,2017-12-31,A,12,1,91850000000.00,60950000000.00,160343000000.00,99393000000.00,30774000000.00,33025000000.00,2251000000.00,-212000000.00,,-2726000000.00,2464000000.00,,106000000.00,494000000.00,,,51269000000.00,1025000000.00,29317000000.00,20570000000.00,357000000.00,,,,,40581000000.00,168000000.00,103000000.00,,40646000000.00,9035000000.00,,,31611000000.00,31545000000.00,,66000000.00,,,.6400,.5900,-2354000000.00,,,29257000000.00,29191000000.00,66000000.00,,
27523,601818,XSHG,2018-03-29,2017-12-31,2016-12-31,A,12,1,94037000000.00,65288000000.00,143450000000.00,78162000000.00,28112000000.00,29932000000.00,1820000000.00,-246000000.00,,213000000.00,338000000.00,,,332000000.00,,,54100000000.00,2885000000.00,27057000000.00,23931000000.00,227000000.00,,,,,39937000000.00,328000000.00,85000000.00,,40180000000.00,9792000000.00,,,30388000000.00,30329000000.00,,59000000.00,,,.6300,.6300,-3420000000.00,,,26968000000.00,26909000000.00,59000000.00,,
27523,601818,XSHG,2012-08-25,2012-06-30,2011-06-30,S1,6,1,22929864000.00,18877502000.00,36083821000.00,17206319000.00,3801402000.00,3993710000.00,192308000.00,167061000.00,,-259142000.00,307590000.00,,,35451000.00,,,10638295000.00,1623473000.00,6753450000.00,2235370000.00,26002000.00,,,,,12291569000.00,32063000.00,17116000.00,,12306516000.00,3085195000.00,,,9221321000.00,9210389000.00,,10932000.00,,,.2300,.2300,-115807000.00,,,9105514000.00,9094582000.00,10932000.00,,
27523,601818,XSHG,2016-08-19,2016-03-31,2014-12-31,A,12,1,78531000000.00,58259000000.00,133926000000.00,75667000000.00,19157000000.00,20445000000.00,1288000000.00,-117000000.00,,1300000000.00,-210000000.00,,,142000000.00,.00,,40115000000.00,6361000000.00,,10209000000.00,129000000.00,23416000000.00,,,,38416000000.00,240000000.00,102000000.00,,38554000000.00,9626000000.00,,,28928000000.00,28883000000.00,,45000000.00,,,.6200,,4052000000.00,,,32980000000.00,32980000000.00,,,
27523,601818,XSHG,2012-04-19,2011-12-31,2010-12-31,A,12,1,35529985000.00,30422069000.00,54155529000.00,23733460000.00,4708528000.00,5080893000.00,372365000.00,446689000.00,,-466139000.00,360301000.00,,,58537000.00,,,18548775000.00,2430757000.00,12590347000.00,3491397000.00,36274000.00,,,,,16981210000.00,202361000.00,73005000.00,,17110566000.00,4316870000.00,,,12793696000.00,12790228000.00,,3468000.00,,,.3600,.3600,-855929000.00,,,11937767000.00,11934299000.00,3468000.00,,
27523,601818,XSHG,2013-04-27,2013-03-31,2012-03-31,Q1,3,1,15095000000.00,12168000000.00,24405000000.00,12237000000.00,2476000000.00,2580000000.00,104000000.00,-157000000.00,,738000000.00,-142000000.00,,,12000000.00,,,5886000000.00,1078000000.00,3909000000.00,882000000.00,17000000.00,,,,,9209000000.00,10000000.00,6000000.00,,9213000000.00,2347000000.00,,,6866000000.00,6860000000.00,,6000000.00,,,.1700,.1700,245000000.00,,,7111000000.00,7105000000.00,6000000.00,,
27523,601818,XSHG,2016-08-19,2016-03-31,2013-12-31,A,12,1,65306000000.00,50862000000.00,120082000000.00,69220000000.00,14952000000.00,15762000000.00,810000000.00,-475000000.00,,-524000000.00,367000000.00,,,124000000.00,.00,,31021000000.00,5607000000.00,,4633000000.00,159000000.00,20622000000.00,,,,34285000000.00,221000000.00,85000000.00,,34421000000.00,7667000000.00,,,26754000000.00,26715000000.00,,39000000.00,,,.6600,,-3535000000.00,,,23219000000.00,23219000000.00,,,
1892,601166,XSHG,2011-08-24,2011-06-30,2010-06-30,S1,6,1,20358000000.00,17593000000.00,29542000000.00,11949000000.00,2132000000.00,2316000000.00,184000000.00,153000000.00,35000000.00,402000000.00,59000000.00,,,19000000.00,,,9155000000.00,1356000000.00,6314000000.00,1342000000.00,143000000.00,,,,,11203000000.00,64000000.00,20000000.00,,11247000000.00,2483000000.00,,,8764000000.00,8764000000.00,,,,,.9200,,369000000.00,,,9133000000.00,9133000000.00,,,
1892,601166,XSHG,2010-10-30,2010-09-30,2009-09-30,Q3,9,1,21956329664.98,19286350336.16,36443005427.00,17156655090.84,1990559110.44,2294039465.76,303480355.32,389694604.87,,-43400318.35,310018300.46,,,23107631.40,,,9680615869.74,1682928183.14,7604965050.52,288972221.69,103750414.39,,,,,12275713795.24,79909483.86,101454490.65,,12254168788.45,2682282650.73,,,9571886137.72,9571886137.72,,,,,1.8000,1.8000,-496143677.29,,,9075742460.43,9075742460.43,,,
1892,601166,XSHG,2017-10-28,2017-09-30,2016-09-30,Q3,9,1,118658000000.00,84547000000.00,176666000000.00,92119000000.00,26104000000.00,27380000000.00,1276000000.00,10259000000.00,213000000.00,-3108000000.00,746000000.00,,,110000000.00,,,65586000000.00,5292000000.00,24072000000.00,35979000000.00,243000000.00,,,,,53072000000.00,443000000.00,84000000.00,,53431000000.00,9180000000.00,,,44251000000.00,43982000000.00,,269000000.00,,,2.2500,,-896000000.00,,,43355000000.00,43102000000.00,253000000.00,,
1892,601166,XSHG,2012-03-20,2011-12-31,2010-12-31,A,12,1,43456000000.00,38032000000.00,66447000000.00,28415000000.00,4801000000.00,5229000000.00,428000000.00,354000000.00,90000000.00,175000000.00,53000000.00,,,41000000.00,,,19559000000.00,2915000000.00,14007000000.00,2342000000.00,295000000.00,,,,,23897000000.00,193000000.00,85000000.00,,24005000000.00,5484000000.00,,,18521000000.00,18521000000.00,,,,,1.8200,,-1314000000.00,,,17207000000.00,17207000000.00,,,
1892,601166,XSHG,2018-04-25,2018-03-31,2017-03-31,Q1,3,1,34587000000.00,21739000000.00,59463000000.00,37724000000.00,8890000000.00,9599000000.00,709000000.00,2400000000.00,80000000.00,1475000000.00,-296000000.00,29000000.00,12000000.00,338000000.00,,,14731000000.00,260000000.00,8516000000.00,5887000000.00,68000000.00,,,,,19856000000.00,41000000.00,15000000.00,,19882000000.00,2958000000.00,,,16924000000.00,16824000000.00,,100000000.00,,,.8800,.8800,-1534000000.00,,,15390000000.00,15287000000.00,103000000.00,,
1892,601166,XSHG,2011-10-29,2011-09-30,2010-09-30,Q3,9,1,31793000000.00,27435000000.00,47206000000.00,19771000000.00,3425000000.00,3708000000.00,283000000.00,508000000.00,62000000.00,393000000.00,-1000000.00,,,33000000.00,,,14263000000.00,2095000000.00,9969000000.00,1979000000.00,220000000.00,,,,,17530000000.00,89000000.00,30000000.00,,17589000000.00,3994000000.00,,,13595000000.00,13595000000.00,,,,,1.3700,,524000000.00,,,14119000000.00,14119000000.00,,,
1892,601166,XSHG,2015-08-29,2015-06-30,2014-06-30,S1,6,1,59408000000.00,45036000000.00,108623000000.00,63587000000.00,12948000000.00,13535000000.00,587000000.00,846000000.00,125000000.00,1270000000.00,-735000000.00,,,43000000.00,,,26163000000.00,4320000000.00,12650000000.00,9056000000.00,137000000.00,,,,,33245000000.00,264000000.00,80000000.00,,33429000000.00,7739000000.00,,,25690000000.00,25527000000.00,,163000000.00,,,1.3400,1.3400,3919000000.00,,,29609000000.00,29431000000.00,178000000.00,,
1892,601166,XSHG,2010-04-29,2010-03-31,2009-03-31,Q1,3,1,6723332888.67,5940381983.14,11717881764.86,5777499781.72,497721956.24,567458614.39,69736658.15,238629750.65,,-107432598.92,147011121.87,,,7020675.69,,,3020077746.09,446219330.25,2243057999.14,297098233.96,33702182.74,,,,,3703255142.58,28258676.04,2233952.71,,3729279865.91,788120802.28,,,2941159063.63,2941159063.63,,,,,.5900,.5900,28940858.70,,,2970099922.33,2970099922.33,,,
1892,601166,XSHG,2013-04-23,2013-03-31,2012-03-31,Q1,3,1,19232000000.00,16386000000.00,38017000000.00,21631000000.00,2623000000.00,2782000000.00,159000000.00,-111000000.00,59000000.00,342000000.00,-16000000.00,,,8000000.00,,,8272000000.00,1278000000.00,5256000000.00,1654000000.00,84000000.00,,,,,10960000000.00,48000000.00,5000000.00,,11003000000.00,2681000000.00,,,8322000000.00,8288000000.00,,34000000.00,,,.7700,,460000000.00,,,8782000000.00,8748000000.00,34000000.00,,
1892,601166,XSHG,2014-04-29,2014-03-31,2013-03-31,Q1,3,1,25096000000.00,19955000000.00,42819000000.00,22864000000.00,4731000000.00,4923000000.00,192000000.00,78000000.00,66000000.00,346000000.00,-29000000.00,,,15000000.00,,,10571000000.00,1573000000.00,5907000000.00,2985000000.00,106000000.00,,,,,14525000000.00,35000000.00,7000000.00,,14553000000.00,3499000000.00,,,11054000000.00,10977000000.00,,77000000.00,,,.5800,.5800,723000000.00,,,11777000000.00,11699000000.00,78000000.00,,
1892,601166,XSHG,2016-08-30,2016-06-30,2015-06-30,S1,6,1,72258000000.00,55120000000.00,123694000000.00,68574000000.00,14922000000.00,15565000000.00,643000000.00,3022000000.00,125000000.00,-523000000.00,-493000000.00,,,210000000.00,,,36809000000.00,5964000000.00,14715000000.00,15846000000.00,284000000.00,,,,,35449000000.00,180000000.00,47000000.00,,35582000000.00,7598000000.00,,,27984000000.00,27744000000.00,,240000000.00,,,1.4500,1.4500,334000000.00,,,28318000000.00,28053000000.00,265000000.00,,
