PARTY_ID_机构内部ID,TICKER_SYMBOL_股票代码,EXCHANGE_CD_交易市场代码,PUBLISH_DATE_发布日期,END_DATE_REP_报告截止日期,END_DATE_截止日期,REPORT_TYPE_报告类型,FISCAL_PERIOD_会计区间,MERGED_FLAG_合并标志,REVENUE_营业收入,N_COMMIS_INCOME_手续费及佣金净收入,N_SEC_TA_INCOME_其中代理买卖证券业务净收入,N_UNDWRT_SEC_INCOME_证券承销业务净收入,N_TRUST_INCOME_委托客户资产管理业务净收入,N_INT_INCOME_利息净收入,INVEST_INCOME_投资收益,A_J_INVEST_INCOME_其中对联营企业和合营企业的投资收益,F_VALUE_CHG_GAIN_公允价值变动收益,FOREX_GAIN_汇兑收益,ASSETS_DISP_GAIN_资产处置收益,OTH_GAIN_其他收益,OTH_OPER_REV_其他业务收入,SPEC_OR_营业收入特殊项目,AOR_营业收入调整项目,COGS_营业支出,BIZ_TAX_SURCHG_营业税金及附加,GENL_ADMIN_EXP_业务及管理费,ASSETS_IMPAIR_LOSS_资产减值损失,OTH_OPER_COSTS_其他业务成本,SPEC_OP_营业支出特殊项目,AOP_营业支出调整项目,OTH_EFFECT_OP_影响营业利润的调整项目,AE_EFFECT_OP_影响营业利润的差错金额,OPERATE_PROFIT_营业利润,NOPERATE_INCOME_营业外收入,NOPERATE_EXP_营业外支出,OTH_EFFECT_TP_影响利润总额的调整项目,AE_FFECT_TP_影响利润总额的差错金额,T_PROFIT_利润总额,INCOME_TAX_所得税费用,OTH_EFFECT_NP_影响净利润的调整项目,AE_EFFECT_NP_影响净利润的差错金额,N_INCOME_净利润,N_INCOME_ATTR_P_归属于母公司所有者的净利润,N_INCOME_BMA_被合并方在合并前实现的净利润,MINORITY_GAIN_少数股东损益,OTH_EFFECT_NPP_影响净利润分配的调整项目,AE_EFFECT_NPP_影响净利润分配的差错金额,BASIC_EPS_基本每股收益,DILUTED_EPS_稀释每股收益,OTH_COMPR_INCOME_其他综合收益,OTH_EFFECT_CI_影响综合收益总额的调整项目,AE_EFFECT_CI_影响综合收益总额的差错金额,T_COMPR_INCOME_综合收益总额,COMPR_INC_ATTR_P_归属于母公司所有者的综合收益总额,COMPR_INC_ATTR_M_S_归属于少数股东的综合收益总额,OTH_EFFECT_PCI_影响综合收益总额分配的调整项目,AE_EFFECT_PCI_影响综合收益总额分配的差错金额
1786,601211,XSHG,2018-04-28,2018-03-31,2017-03-31,Q1,3,1,5586594903.00,2498640649.00,1384684513.00,657999868.00,459605234.00,1388419300.00,1316120751.00,,295557188.00,-815654.00,,,88672669.00,,,2332630663.00,28995918.00,2179492745.00,41519107.00,82622893.00,,,,,3253964240.00,393431877.00,6055943.00,,,3641340174.00,869435513.00,,,2771904661.00,2563344817.00,,208559844.00,,,.3200,.3200,307626660.00,,,3079531321.00,2887066269.00,192465052.00,,
27096,601375,XSHG,2017-10-31,2017-09-30,2017-09-30,Q3,9,1,1571055475.75,661488001.39,436154382.79,63488546.21,51892933.52,344631835.13,335116012.91,-524075.05,-20156810.97,668013.35,,,249308423.94,,,1021656144.48,14332286.64,777867430.90,17278933.86,212177493.08,,,,,549399331.27,8244455.99,14354640.52,,,543289146.74,132932129.37,,,410357017.37,355758026.50,,54598990.87,,,.0900,.0900,-78714210.44,,,331642806.93,286212811.27,45429995.66,,
27096,601375,XSHG,2014-01-06,2011-12-31,2010-12-31,A,12,1,1345669695.34,1121571443.85,1034660842.43,72779475.88,,117616191.16,94429839.47,,8331573.11,-261995.49,,,3982643.24,.00,,688904303.06,66262619.15,640627889.17,-20973394.42,2987189.16,.00,,,,656765392.28,45550790.28,1186488.62,.00,,701129693.94,187194579.63,,,513935114.31,513524365.47,,410748.84,,,.2500,.2500,1111761.93,,,515046876.24,514636127.40,410748.84,,
27096,601375,XSHG,2013-03-15,2012-12-31,2011-12-31,A,12,1,710025727.79,675298914.50,597807071.47,31125637.84,-157673.02,91328552.59,38297263.11,,-100441162.10,-404455.51,,,5946615.20,.00,,638635156.58,40987316.01,601786388.47,-5088409.02,949861.12,.00,,,,71390571.21,66560349.06,927412.02,.00,,137023508.25,44241685.89,,,92781822.36,92702108.39,,79713.97,,,.0500,.0500,-42417598.03,,,50364224.33,50284510.36,79713.97,,
27096,601375,XSHG,2014-01-06,2010-12-31,2009-12-31,A,12,1,1859271324.69,1484643891.66,1480743534.60,3889146.58,,105891149.83,-46880966.20,,313371711.70,-11573.86,,,2257111.56,.00,,693103932.29,83430796.44,661805171.02,-53866705.92,1734670.75,.00,,,,1166167392.40,6594920.95,146571.42,.00,,1172615741.93,306069923.17,,,866545818.76,866545818.76,,,,,.4300,.4300,38575903.85,,,905121722.61,905121722.61,,,
27096,601375,XSHG,2017-10-31,2017-09-30,2016-09-30,Q3,9,1,1590365907.83,943256100.37,564031362.12,207732317.13,42736098.23,264170282.66,369430596.91,16761688.45,7930546.76,-2497244.01,,,8075625.14,,,878638437.30,52043982.47,819945257.15,5687330.97,961866.71,,,,,711727470.53,31714076.56,5508767.74,-17962957.50,,719969821.85,156717357.94,,,563252463.91,549755798.32,,13496665.59,,,.1700,.1700,-2895018.66,,,560357445.25,541823609.80,18533835.45,,
27096,601375,XSHG,2014-04-30,2013-12-31,2012-12-31,A,12,1,1007875475.42,605830700.56,418446519.18,116044304.15,1661615.50,75357478.84,302281157.66,35619.36,19075306.53,-18494.67,,,5349326.50,.00,,758369975.37,58221962.10,690969834.14,7909309.99,1268869.14,.00,,,,249505500.05,11733478.05,4134610.16,.00,,257104367.94,73855161.81,,,183249206.13,182782872.35,,466333.78,,,.0900,.0900,24564277.13,,,207813483.26,207347149.48,466333.78,,
27096,601375,XSHG,2016-08-31,2016-06-30,2015-06-30,S1,6,1,2386700521.11,1615058802.90,1276577962.48,115802091.32,32196076.77,310464460.15,365853679.51,1263795.18,93237142.43,-902150.91,,,2988587.03,.00,,1034232791.55,142004719.79,883533928.31,8232531.62,461611.83,.00,,,,1352467729.56,12777657.14,14124.10,.00,,1365231262.60,350386106.10,,,1014845156.50,1012249902.84,,2595253.66,,,.3800,.3800,14348608.50,,,1029193765.00,1026801071.71,2392693.29,,
27096,601375,XSHG,2016-12-15,2016-06-30,2014-12-31,A,12,1,1808216779.12,1072655213.61,794863348.77,100757994.55,9106315.59,274986314.16,376441950.15,-315558.60,73245007.16,3529031.51,,,7359262.53,,,1078677482.41,103517886.25,946477300.28,27716089.32,966206.56,,,,,729539296.71,32364428.98,7132217.08,,,754771508.61,204788774.47,,,549982734.14,562290151.78,,-12307417.64,,,.2400,.2400,30326501.00,,,580309235.14,592616652.78,-12307417.64,,
27096,601375,XSHG,2016-12-15,2016-06-30,2013-12-31,A,12,1,1165234691.42,842354747.41,568232234.70,148613330.50,9244699.42,159223011.95,169597367.64,,-10969915.68,-1529392.36,,,6558872.46,,,852963471.80,63685423.32,780089936.12,7938498.65,1249613.71,,,,,312271219.62,29425248.05,3462426.24,,,338234041.43,99806580.74,,,238427460.69,252934345.88,,-14506885.19,,,.1200,.1200,12906718.96,,,251334179.65,265841064.84,-14506885.19,,
27096,601375,XSHG,2017-03-31,2016-12-31,2015-12-31,A,12,1,4004355251.90,2716354159.22,2128093353.37,209363864.17,53079392.97,561575861.59,599018351.30,1725476.63,56061634.06,62062152.53,,,9283093.20,,,2093232661.80,255484062.30,1709009930.66,127631057.07,1107611.77,,,,,1911122590.10,21225594.03,6957329.28,-34421696.14,,1890969158.71,488588592.72,,,1402380565.99,1405500406.97,,-3119840.98,,,.4900,.4900,11475235.64,,,1413855801.63,1415253958.46,-1398156.83,,
27096,601375,XSHG,2017-04-29,2017-03-31,2016-03-31,Q1,3,1,429450057.60,290377172.61,203809936.16,27335098.54,10793779.98,111488794.29,72813721.14,,-46821242.80,-53683.25,,,1645295.61,,,270886227.95,31975929.52,237377464.15,1102610.88,430223.40,,,,,158563829.65,11853626.13,45904.75,-6739377.36,,163632173.67,38032594.70,,,125599578.97,126809927.83,,-1210348.86,,,.0400,.0400,25445174.92,,,151044753.89,150850960.02,193793.87,,
27096,601375,XSHG,2017-08-25,2017-06-30,2017-06-30,S1,6,1,842268632.17,393891620.04,258508928.98,34874401.59,30372318.92,231423994.75,175490563.10,853032.71,-68315446.73,603412.21,,,109174488.80,,,606401785.01,7844774.79,483299369.96,13584251.12,101673389.14,,,,,235866847.16,3097329.16,12518929.21,,,226445247.11,58476379.84,,,167968867.27,133373517.65,,34595349.62,,,.0300,.0300,-59042187.52,,,108926679.75,72415117.68,36511562.07,,
27096,601375,XSHG,2017-08-25,2017-06-30,2016-06-30,S1,6,1,962723709.87,615438181.65,387216125.59,120227903.43,18662284.72,193127913.75,182223578.22,11149352.93,-28807415.28,-2589542.13,,,3330993.66,,,563738518.85,46984586.21,512874900.46,3223997.28,655034.90,,,,,398985191.02,29131462.06,1664464.11,-15224733.31,,411227455.66,96848848.74,,,314378606.92,306156189.40,,8222417.52,,,.1000,.1000,-13927470.96,,,300451135.96,286118938.45,14332197.51,,
27096,601375,XSHG,2018-03-30,2017-12-31,2017-12-31,A,12,1,2147620089.37,920497725.09,544470262.56,116649151.16,91611726.88,461017735.56,501967179.81,6566348.88,-87055707.88,-1290753.60,-5792.24,,352489702.63,,,1474298646.72,15908568.94,1071767642.98,75892177.00,310730257.80,,,,,673321442.65,21917555.02,15130312.36,,,680108685.31,158945969.39,,,521162715.92,441982592.67,,79180123.25,,,.1100,.1100,-105372736.85,,,415789979.07,356468469.50,59321509.57,,
27096,601375,XSHG,2018-03-30,2017-12-31,2016-12-31,A,12,1,2008852561.18,1259619100.49,715338829.85,304410665.01,63173935.35,318306944.02,477944617.68,12706868.44,-60751105.21,-3442833.21,-17958399.61,,35134237.02,,,1067838746.83,57418589.52,1009437684.55,-27005101.48,27987574.24,,,,,941013814.35,39616582.87,6063767.27,,,974566629.95,227841848.25,,,746724781.70,718646243.11,,28078538.59,,,.2200,.2200,33449696.04,,,780174477.74,746210874.75,33963602.99,,
27096,601375,XSHG,2018-04-25,2018-03-31,2018-03-31,Q1,3,1,450521007.06,189402747.68,119119578.11,15569853.72,25034164.17,96870584.84,100963907.47,5798846.35,-4841453.40,3253955.21,,,64871265.26,,,302101256.17,3493928.79,232165568.14,3177775.80,63263983.44,,,,,148419750.89,10208635.27,21651.06,,,158606735.10,38282984.38,,,120323750.72,101801687.30,,18522063.42,,,.0300,.0300,-35977069.77,,,84346680.95,84653574.55,-306893.60,,
27096,601375,XSHG,2018-04-25,2018-03-31,2017-03-31,Q1,3,1,423313455.04,196172016.01,134514013.60,11303138.01,11752979.37,119414519.98,74424255.94,9475992.37,731634.49,-109358.08,,,32680386.70,,,271769790.56,3482655.11,232365559.11,6075229.99,29846346.35,,,,,151543664.48,2032830.58,693576.01,,,152882919.05,38095854.86,,,114787064.19,100047305.09,,14739759.10,,,.0300,.0300,-38762107.38,,,76024956.81,60782037.94,15242918.87,,
26548,601377,XSHG,2011-10-29,2011-09-30,2010-09-30,Q3,9,1,1893224045.80,1502241278.88,871275099.68,169521682.98,36957950.29,185322315.38,250005307.19,,-48954616.28,-99072.25,,,4708832.88,,,1010166200.44,98108548.69,913079581.54,-2230351.28,1208421.49,,,,,883057845.36,39627808.92,5545526.96,,,917140127.32,219237847.62,,,697902279.70,594386407.89,,103515871.81,,,.3069,.3069,-48231.76,,,697854047.94,593397264.44,104456783.50,,
26548,601377,XSHG,2012-08-21,2012-06-30,2011-06-30,S1,6,1,1387354948.10,1000590952.49,473806883.28,199276291.26,32807116.39,154477615.61,231862565.83,,-2825030.30,-273411.68,,,3522256.15,,,791014177.92,72735616.30,717236809.51,-974407.84,2016159.95,,,,,596340770.18,472176.73,2313008.59,,,594499938.32,145347315.47,,,449152622.85,381656378.31,,67496244.54,,,.1700,,-38789882.18,,,410362740.67,361456288.85,48906451.82,,
26548,601377,XSHG,2017-10-31,2017-09-30,2017-09-30,Q3,9,1,6205669926.71,3293285000.06,1092874521.76,958456547.77,301988939.71,411578779.70,2477755331.82,6023259.20,-45575097.09,52818415.06,,,15807497.16,,,3603934111.39,45919385.17,3381926493.08,162954222.22,13134010.92,,,,,2601735815.32,195428880.92,25367483.16,,,2771797213.08,539011977.41,,,2232785235.67,1982705226.55,,250080009.12,,,.3000,.3000,43013960.57,,,2275799196.24,2100848028.99,174951167.25,,
26548,601377,XSHG,2014-06-19,2014-03-31,2012-12-31,A,12,1,2539445287.30,1559428645.69,,,,237592543.12,535612869.13,,198690610.22,-24942.85,,,8145561.99,.00,,1840724656.58,130233862.20,1709020605.06,-2684635.60,4154824.92,.00,,,,698720630.72,59852219.19,11000210.49,.00,,747572639.42,173683431.35,,,573889208.07,476350275.72,,97538932.35,,,,,,,,573889208.07,573889208.07,,,
26548,601377,XSHG,2011-04-27,2011-03-31,2010-03-31,Q1,3,1,559100261.25,449510807.30,274891205.19,13679767.52,10707006.28,57351772.40,61925946.84,,-9706477.78,-34917.91,,,53130.40,,,288563449.02,29301101.21,261134346.93,-2096894.17,224895.05,,,,,270536812.23,605312.45,862160.02,,,270279964.66,68069820.96,,,202210143.70,169790391.84,,32419751.86,,,.0900,.0900,-27521384.62,,,174688759.08,145668564.18,29020194.90,,
26548,601377,XSHG,2016-04-27,2016-03-31,2015-03-31,Q1,3,1,2741970471.26,1393405631.68,691503913.22,226432719.11,97211597.25,262973148.53,1088297915.36,-985678.30,-6038825.36,2446080.67,,,886520.38,,,1199050670.17,157799251.23,1035547837.57,4531036.05,1172545.32,,,,,1542919801.09,1127464.83,662241.01,,,1543385024.91,376755886.65,,,1166629138.26,1073189874.56,,93439263.70,,,.2100,.2100,26236902.97,,,1192866041.23,1096763990.38,96102050.85,,
26548,601377,XSHG,2016-10-29,2016-09-30,2015-09-30,Q3,9,1,8985622100.17,5600588004.44,3057751091.93,694996788.68,624410777.38,980500587.28,2541527265.15,-744886.06,-154401164.04,8887865.28,,,8519542.06,,,4041819321.49,579907231.93,3463073564.79,-4396217.09,3234741.86,,,,,4943802778.68,78404344.29,1580849.77,,,5020626273.20,1203379781.16,,,3817246492.04,3519000090.09,,298246401.95,,,.6400,.6400,-482134891.46,,,3335111600.58,3035156681.56,299954919.02,,
26548,601377,XSHG,2011-08-24,2011-06-30,2010-06-30,S1,6,1,1109845349.76,941715657.10,565162735.68,54888255.58,18733182.03,124519482.90,170120775.93,,-129252948.98,-140463.09,,,2882845.90,,,604154510.57,61615538.33,544388108.47,-2331984.75,482848.52,,,,,505690839.19,27863070.34,3921744.57,,,529632164.96,125896336.40,,,403735828.56,336147643.11,,67588185.45,,,.1700,.1700,-59053811.77,,,344682016.79,287861330.18,56820686.61,,
26548,601377,XSHG,2010-10-27,2010-09-30,2009-09-30,Q3,9,1,2270150937.33,1683539045.61,1291966437.74,33447119.76,11156844.16,143867700.50,300028124.23,,142501405.58,3268.76,,,211392.65,,,986425716.88,107977361.09,878116303.17,168968.53,163084.09,,,,,1283725220.45,46543179.46,5080896.17,,,1325187503.74,363250212.92,,,961937290.82,869346620.48,,92590670.34,,,.4500,.4500,29740885.00,,,991678175.82,890647542.74,101030633.08,,
26548,601377,XSHG,2011-03-01,2010-12-31,2009-12-31,A,12,1,3084956634.62,2296359064.60,1684839077.35,61736950.20,28887437.51,210028089.17,372170678.28,,206140757.09,-16820.27,,,274865.75,,,1438930798.11,146608369.68,1292003455.52,15005.31,303967.60,,,,,1646025836.51,47172042.84,7924193.50,,,1685273685.85,408633779.03,,,1276639906.82,1155348227.47,,121291679.35,,,.6000,.6000,77653378.86,,,1354293285.68,1218439223.32,135854062.36,,
26548,601377,XSHG,2017-10-31,2017-09-30,2016-09-30,Q3,9,1,5876283930.57,3823498195.09,1239201505.76,1108521366.57,388458835.87,724938112.56,1755659877.04,3583236.21,-436558119.14,965604.22,,,7780260.80,,,3236174930.76,196315755.88,3038906485.93,-2979791.92,3932480.87,,,,,2640108999.81,286905546.10,40157593.63,,,2886856952.28,586429269.62,,,2300427682.66,2044803328.62,,255624354.04,,,.3100,.3100,175223010.59,,,2475650693.25,2207651041.66,267999651.59,,
26548,601377,XSHG,2012-04-28,2012-03-31,2011-03-31,Q1,3,1,761156429.98,562864699.04,254076290.13,121613689.49,18624154.25,78751318.14,128684552.30,,-12434571.99,6442.61,,,3283989.88,,,415966336.86,40897621.53,374743211.58,-137736.22,463239.97,,,,,345190093.12,94144.74,860168.99,,,344424068.87,87815094.83,,,256608974.04,210958376.12,,45650597.92,,,.1000,.1000,-22641389.89,,,233967584.15,202276357.58,31691226.57,,
26548,601377,XSHG,2016-03-31,2015-12-31,2014-12-31,A,12,1,5609064896.32,3024181550.74,1539207586.04,552301390.23,230758261.82,688716601.62,1627709715.40,-2045842.22,256796671.43,1847156.17,,,9813200.96,,,3095859626.07,341498181.91,2721166856.36,28647186.69,4547401.11,,,,,2513205270.25,68146008.25,15728907.43,,,2565622371.07,619749428.73,,,1945872942.34,1781589789.14,,164283153.20,,,.3400,.3400,131772740.73,,,2077645683.07,1885723314.84,191922368.23,,
26548,601377,XSHG,2015-10-30,2015-09-30,2014-09-30,Q3,9,1,3398397223.08,1862668270.74,872289267.45,390348863.58,121307691.58,453465369.91,789488780.05,-2985961.88,286030162.17,1121348.91,,,5623291.30,,,1851151453.86,204366628.37,1624071699.14,19276051.11,3437075.24,,,,,1547245769.22,59231859.94,4869798.97,,,1601607830.19,390309869.67,,,1211297960.52,1083786268.46,,127511692.06,,,.2100,.2100,39875922.74,,,1251173883.26,1140595345.00,110578538.26,,
26548,601377,XSHG,2012-10-27,2012-09-30,2011-09-30,Q3,9,1,1792924631.15,1423146123.06,718899617.84,272103769.42,50892094.73,240603668.15,329588863.40,,-207214075.98,-318724.88,,,7118777.40,,,1124455503.18,105872819.23,1018789676.97,-3125679.46,2918686.44,,,,,668469127.97,7880942.35,9599731.02,,,666750339.30,168119506.46,,,498630832.84,409591281.68,,89039551.16,,,.1900,.1900,-103519474.46,,,395111358.38,336402699.17,58708659.21,,
26548,601377,XSHG,2014-06-19,2014-03-31,2011-12-31,A,12,1,2315086741.48,1770879144.94,,,,314068707.46,339450734.04,,-122836528.45,-571674.62,,,14096358.11,.00,,1619931497.19,132426966.36,1482491127.99,-1364560.68,6377963.52,.00,,,,695155244.29,57695020.73,11079655.87,.00,,741770609.15,195614670.97,,,546155938.18,435339610.68,,110816327.50,,,,,,,,546155938.18,546155938.18,,,
26548,601377,XSHG,2014-10-30,2014-09-30,2013-09-30,Q3,9,1,2329510417.42,1543837847.03,840917770.27,237560650.29,75992987.52,215451414.31,651253688.19,-784211.04,-89379431.75,-70258.41,,,,8417158.05,,1499233783.82,143197206.13,1346954640.36,5895449.36,,3186487.97,,,,830276633.60,58761144.87,5397089.39,.00,,883640689.08,206341045.22,,,677299643.86,586318079.51,,90981564.35,,,.1200,.1200,27244784.76,,,704544428.62,598255871.33,106288557.29,,
26548,601377,XSHG,2017-04-27,2017-03-31,2016-03-31,Q1,3,1,1740412801.72,1407221414.30,435619673.30,376219979.92,156567678.93,220096797.13,256653587.82,408919.62,-148667335.80,1537054.91,,,3571283.36,,,1051467928.08,129926324.04,924836440.82,-4345903.83,1051067.05,,,,,688944873.64,78707961.33,2696590.20,,,764956244.77,171017655.54,,,593938589.23,503716487.17,,90222102.06,,,.0800,.0800,-183931891.90,,,410006697.33,328544154.62,81462542.71,,
26548,601377,XSHG,2013-04-26,2013-03-31,2012-03-31,Q1,3,1,665592370.19,371531033.17,169280923.81,16358794.22,13418706.55,70809864.26,116583928.94,,103125571.24,-10716.15,,,3552688.73,,,418762187.20,31847772.00,385797063.90,20549.17,1096802.13,,,,,246830182.99,4078490.32,1019062.42,,,249889610.89,61163760.77,,,188725850.12,167540650.27,,21185199.85,,,.0800,.0800,10686764.41,,,199412614.53,178028470.93,21384143.60,,
26548,601377,XSHG,2015-08-25,2015-06-30,2014-06-30,S1,6,1,1977971987.50,1082106848.79,477637866.27,258268305.69,74007703.21,290199436.41,395090509.78,-2373225.43,214776926.66,-9033813.75,,,4832079.61,.00,,1129507872.36,115137506.43,1010746854.41,1398882.73,2224628.79,.00,,,,848464115.14,52971186.84,3118834.18,.00,,898316467.80,212201667.02,,,686114800.78,613416229.28,,72698571.50,,,.1200,.1200,43904207.44,,,730019008.22,652142969.50,77876038.72,,
26548,601377,XSHG,2017-04-11,2016-12-31,2015-12-31,A,12,1,11540612657.75,7259442441.27,3782139435.85,1130092924.48,779237847.71,1222040944.74,2859001485.96,2306846.50,181612591.14,9507198.17,,,9007996.47,,,5674650954.37,743693036.22,4888842480.04,37786996.99,4328441.12,,,,,5865961703.38,81882452.19,28363939.07,,,5919480216.50,1420496888.19,,,4498983328.31,4167150649.35,,331832678.96,,,.7500,.7500,-68840817.17,,,4430142511.14,4092730299.01,337412212.13,,
26548,601377,XSHG,2014-08-21,2014-06-30,2013-06-30,S1,6,1,1582368394.68,1011778138.24,512965987.02,191474032.15,50060867.81,121741466.40,489840613.70,-251995.83,-44917675.31,-152010.19,,,4077861.84,,,1001820870.22,94815097.13,898815762.43,5993845.11,2196165.55,,,,,580547524.46,49058551.25,3275234.55,,,626330841.16,142985616.03,,,483345225.13,408673810.45,,74671414.68,,,.1751,,-7968127.72,,,475377097.41,402247642.20,73129455.21,,
26548,601377,XSHG,2018-03-31,2017-12-31,2017-12-31,A,12,1,8818781467.80,4559055982.16,1503132215.52,1155385398.52,415086668.82,418862437.51,3590355427.54,13527496.12,162444366.72,68616739.66,-1274371.68,,20720885.89,,,5670302632.63,67344855.34,5249325241.91,335631719.65,18000815.73,,,,,3148478835.17,195930546.89,56042388.49,,,3288366993.57,653324360.22,,,2635042633.35,2284896126.79,,350146506.56,,,.3400,.3400,-96433203.70,,,2538609429.65,2286361424.77,252248004.88,,
26548,601377,XSHG,2018-03-31,2017-12-31,2016-12-31,A,12,1,7588604128.90,5096736129.84,1640777322.02,1415696242.55,557872842.17,957324917.95,1863496738.86,10972102.29,-330602143.92,-12982285.69,-462755.00,,15093526.86,,,4680098167.68,215888300.06,4444257421.63,9710389.18,10242056.81,,,,,2908505961.22,306571258.08,306772536.39,,,2908304682.91,564665658.67,,,2343639024.24,2046321431.54,,297317592.70,,,.3100,.3100,196860161.25,,,2540499185.49,2184589877.50,355909307.99,,
26548,601377,XSHG,2016-08-23,2016-06-30,2015-06-30,S1,6,1,7108485922.68,3969758017.41,2220290631.69,447383225.92,450719281.44,715030974.65,2123292035.27,-514156.85,287435313.49,7636255.73,,,5333326.13,,,2994392876.84,419271364.17,2557757998.65,15223673.52,2139840.50,,,,,4114093045.84,63367522.01,1366499.17,,,4176094068.68,1001499620.42,,,3174594448.26,2957755437.25,,216839011.01,,,.5300,.5300,27983045.32,,,3202577493.58,2978979119.68,223598373.90,,
26548,601377,XSHG,2013-10-26,2013-09-30,2012-09-30,Q3,9,1,1926169215.35,1126592909.56,499219535.08,72182861.96,43807787.90,191023167.13,488012899.74,,112630235.39,71640.49,,,7838363.04,,,1303996235.68,96802763.11,1207311759.82,-3145677.93,3027390.68,,,,,622172979.67,51431919.46,4066318.17,,,669538580.96,154028506.97,,,515510073.99,417696352.92,,97813721.07,,,.1900,.1900,-26482403.04,,,489027670.95,414284348.32,74743322.63,,
26548,601377,XSHG,2013-08-08,2013-06-30,2012-06-30,S1,6,1,1401031707.38,725471773.66,338344251.85,29589559.90,26831075.28,138385696.75,320971203.08,,211675818.87,38328.99,,,4488886.03,,,919897484.22,63879387.39,857577858.11,-3689478.61,2129717.33,,,,,481134223.16,48892831.29,2546653.45,,,527480401.00,134320293.03,,,393160107.97,346316211.65,,46843896.32,,,.1600,,22900982.65,,,416061090.62,367381720.79,48679369.83,,
26548,601377,XSHG,2018-04-28,2018-03-31,2018-03-31,Q1,3,1,1642557231.85,1331798623.13,416317128.02,183825322.52,70066163.22,-60909907.53,852628643.29,896469.10,-591088407.06,29203774.82,61247.67,78005421.88,2857835.65,,,965797179.69,16521047.46,945205166.65,944685.25,3126280.33,,,,,676760052.16,17183936.18,2034924.25,,,691909064.09,151406517.11,,,540502546.98,365904887.42,,174597659.56,,,.0546,.0546,-169360369.68,,,371142177.30,294686160.49,76456016.81,,
26548,601377,XSHG,2015-03-12,2014-12-31,2013-12-31,A,12,1,3099526553.02,2118687287.72,1124599511.19,364755804.29,104272458.46,346080758.11,900632288.23,-99399.64,-274631872.10,-54660.83,,,8812751.89,,,2120352873.06,200037555.42,1913294528.55,2777247.27,4243541.82,,,,,979173679.96,65816226.73,13876232.05,,,1031113674.64,250690886.64,,,780422788.00,669769790.41,,110652997.59,,,.1400,.1400,28679523.69,,,809102311.69,686862343.55,122239968.14,,
26548,601377,XSHG,2018-04-28,2018-03-31,2017-03-31,Q1,3,1,1964676175.48,921438286.77,339272042.32,212886046.70,84885466.12,192397065.94,668057633.17,800911.62,152078249.11,25309620.95,44138.97,,5351180.57,,,1111073309.50,10694016.19,1087162743.88,10771320.84,2445228.59,,,,,853602865.98,121131937.67,7592313.99,,,967142489.66,180499367.86,,,786643121.80,681984801.92,,104658319.88,,,.1029,.1029,155894692.05,,,942537813.85,840025172.18,102512641.67,,
26548,601377,XSHG,2014-04-29,2014-03-31,2013-03-31,Q1,3,1,830934096.86,509497406.92,264563918.58,107431775.74,20832631.41,49357795.82,228408724.23,53881.50,42572739.20,-17131.92,,,1114562.61,,,515254773.49,46388002.26,463351104.14,4411163.15,1104503.94,,,,,315679323.37,16949357.64,807625.01,,,331821056.00,84657560.14,,,247163495.86,220529838.71,,26633657.15,,,.1000,.1000,17568673.58,,,264732169.44,232675032.45,32057136.99,,
26548,601377,XSHG,2015-04-28,2015-03-31,2014-03-31,Q1,3,1,812624080.48,562637503.45,269032223.49,123406557.30,34567413.28,136556668.55,126500860.96,-253683.14,3387314.91,-18054229.50,,,1595962.11,.00,,502655146.72,51696667.16,448940319.30,913841.07,1104319.19,.00,,,,309968933.76,919480.52,1004942.51,.00,,309883471.77,78214558.77,,,231668913.00,189797547.68,,41871365.32,,,.0400,.0400,8604601.50,,,240273514.50,200255128.31,40018386.19,,
26548,601377,XSHG,2017-08-29,2017-06-30,2017-06-30,S1,6,1,4056753044.52,1984793893.18,685814762.19,580009944.67,172796488.89,311556345.97,1619048265.35,550016.14,87096351.34,45087890.11,,,9170298.57,,,2348767619.91,28084515.37,2205113863.46,108893937.81,6675303.27,,,,,1707985424.61,129507377.66,19797070.42,,,1817695731.85,354839700.21,,,1462856031.64,1309346644.20,,153509387.44,,,.2000,.2000,-6715233.83,,,1456140797.81,1350836232.85,105304564.96,,
26548,601377,XSHG,2017-08-29,2017-06-30,2016-06-30,S1,6,1,3534626491.57,2530576708.25,857061930.75,621942062.39,310813721.54,455140309.39,689867981.04,2543330.16,-145775238.41,-237572.68,,,5054303.98,,,2095827230.03,181018319.04,1915988465.74,-3428148.85,2248594.10,,,,,1438799261.54,238394910.85,36972525.33,,,1640221647.06,362623507.43,,,1277598139.63,1111631183.11,,165966956.52,,,.1700,.1700,-79537913.78,,,1198060225.85,1015478449.44,182581776.41,,
26548,601377,XSHG,2012-04-17,2011-12-31,2010-12-31,A,12,1,2737505892.10,2170901378.86,1234636659.03,234837519.30,55928589.47,264303531.18,362856594.80,,-67262845.94,-353300.27,,,7060533.47,,,1544410268.79,143645311.79,1402178912.29,-2993729.42,1579774.13,,,,,1193095623.31,42247929.31,13519411.86,,,1221824140.76,298921414.00,,,922902726.76,787215964.17,,135686762.59,,,.3900,,-16233086.53,,,906669640.23,764746239.10,141923401.13,,
