gpdm,real,pred,Îó²î
002646,475362515.8,415127432.8,0.126713994
002647,239018598.8,161828553.5,0.322945769
002648,1752972904,2576761052,0.469937754
002649,589774084.4,592857380.2,0.005227927
002650,532724603.7,540921784.7,0.015387277
002651,160777550.4,156858894,0.024373157
002652,556216730.5,696439393.9,0.252100765
002653,478056073.6,350122418.3,0.267612237
002654,967730118.4,1025139062,0.059323299
002655,166320265.3,168932069.5,0.015703464
002656,329235670.3,318753721.4,0.031837221
002657,225669963.3,191164839.7,0.152900825
002658,183281702.4,156079794.3,0.148415842
002659,40492953.37,91351652.06,1.255988869
002660,270858781.4,434905964,0.605655766
002661,668391869.7,526411777.4,0.212420436
002662,1371276241,1548028771,0.12889637
002663,702328823.4,776117643.9,0.105063067
002664,621589602.9,683169814.9,0.099068922
002665,46477734.12,160650069.7,2.456495303
002666,699562082.6,524812905.9,0.249797954
002667,46613450.27,43245712.17,0.072248205
002668,1682398909,1556192095,0.075015986
002669,132406961.9,114488959.3,0.13532523
002670,336805.75,222252621.2,658.8836903
002671,187133434.8,85972803.91,0.540580207
002672,758211639.9,733960152,0.031985117
002674,335922136.1,348520720.9,0.037504479
002675,399504190.6,401036428.8,0.00383535
002676,415654359.8,422040123.6,0.015363159
002677,219980508.7,221456812,0.006711064
002678,479314264.6,480177597.5,0.001801183
002679,25704105.74,165559.5,0.993559025
002680,346370826.7,301625310.3,0.129183848
002681,637589837.6,518293570.5,0.187105032
002682,802651197.5,925929683.1,0.153589113
002683,692910996.7,639492520.2,0.07709284
002684,600871710.9,1108163250,0.844259315
002685,1468700865,2089710340,0.422829107
002686,286721733.3,290351518.1,0.012659608
002687,185920107.4,167632643,0.09836195
002688,337548703.2,340632943.9,0.009137172
002689,147172064.9,139894853.9,0.049446958
002690,155075660.6,167304656.3,0.078858253
002691,97727746.63,40943826.92,0.581041942
002692,567613910.8,487390719.8,0.141334082
002693,95765554.61,25170040.73,0.737170209
002694,352010280.1,305934953.1,0.130891993
002695,414858724,407991203.1,0.016553878
002696,506375737.9,459434105.9,0.092701187
002697,1842492542,1873726209,0.016951856
002698,172489865.9,136092767.5,0.211010068
002699,148239002.9,150715373.4,0.016705256
002700,101212977.1,97633687.55,0.035363939
002701,1993068275,1260702447,0.367456468
002702,263337692.4,184228974.9,0.300407879
002703,283955280,324994488.8,0.144527015
002743,684514809.5,483518661.1,0.293633017
002746,452472801.7,493192393.7,0.089993458
002748,302917328.6,334544381,0.104408198
002752,500475797.3,500193729.8,0.000563599
002756,1150373500,1067646677,0.071913012
002769,1090360824,735626268.5,0.325336849
002773,699991074.7,689680731,0.01472925
002778,130911715.9,140211046.4,0.071035128
002782,255776774.7,218520295.5,0.145660134
002783,310843154.8,311783115.2,0.003023906
002792,282860790.5,346505201.9,0.225002593
002799,120351719.5,105726713.9,0.121518875
002805,71770660.77,70518496.02,0.01744675
002815,876442215.5,913080078.6,0.041802942
002830,110537867.5,100175558.8,0.093744423
002831,1614836637,2501510452,0.549079576
002838,246708072.3,200735691.8,0.186343236
002843,92579706.9,74130651.58,0.19927753
002851,384095076.4,259141418.7,0.325319603
002889,2043318123,1974690249,0.033586485
002905,589225753.4,2893941724,3.911431157
002911,1118834722,938249101.7,0.161405091
300132,253863537.4,193442999.8,0.238004001
300142,117705565.2,113972649.9,0.031714009
300150,59247608.97,34462868.35,0.41832474
300151,149803662.2,131731028.1,0.120642138
300153,250068189.7,246704740.1,0.01345013
300154,130057913.7,173606896.3,0.334843005
300155,92991267.92,131090110.7,0.409703444
300164,305646642.2,154554382.7,0.494336396
300166,230635114.7,281059841.6,0.218634213
300169,162017699,158081969.4,0.024291973
300178,1161727691,1010697494,0.130004818
300180,716379327.2,670376563.1,0.06421565
300181,169596536.3,204435776.8,0.205424246
300182,939431760.1,721394621.7,0.232094706
300183,165989576.8,140927544.3,0.15098558
300184,2183264540,4555269426,1.086448684
300185,687825251.6,793821462.6,0.154103402
300187,145492680.5,211050750.2,0.450593593
300188,184705580.5,194639614,0.053783072
300189,66370595.87,136434273.1,1.055643336
300190,332896150.7,453020328.3,0.360845799
300191,33741984.52,14189957.84,0.579456928
300192,236302444.2,101595446.8,0.570061803
300193,175547038,200409356.3,0.141627672
300194,762589215.8,624781134.2,0.180710766
300195,329919977.2,259240892,0.214230995
300196,447930337.7,476971057.9,0.064833118
300197,1299709444,1284127139,0.011989068
300198,274565022.5,253208536.9,0.07778298
300199,268644174.5,280928235.6,0.04572614
300200,249704290.4,181411520.3,0.27349458
300201,189619722.9,369179316.3,0.946945764
300202,215207320.3,74693082.78,0.65292499
300203,512389583.3,412297067.6,0.195344556
300204,273206536,314842682,0.15239806
300205,451388641.5,621118239.9,0.376016547
300206,233345087,196145939.4,0.159416888
300207,3534840806,3388678615,0.041349017
300208,389469937.4,510219605.8,0.310035915
300209,131448606.5,225295812.4,0.713945992
300210,97894268.38,109759596,0.121205539
300211,40096678.54,39733118.4,0.009067089
300212,534377117.9,652453742,0.220961228
300214,191229176.4,520021200.4,1.719361188
300215,139313169.4,146430073.1,0.051085649
300216,681495992.4,591308317.8,0.132337792
300217,493362239.9,558453820.4,0.131934662
300218,368627832.8,344574638.1,0.06525062
300219,873731423.7,1133819305,0.297674863
300220,56608253.54,54197275.75,0.04259057
300221,636110437.4,835943633.8,0.314148589
300222,513066548.8,590088216.7,0.150120229
300223,39190612.47,49302618.88,0.258021138
300224,307137981,201273283.5,0.344681231
300225,169914098.5,169816614.2,0.000573727
300226,17919738755,23758923752,0.325852127
300227,117389093.8,112516685,0.041506486
300228,230334218.7,289529852.3,0.256998869
300229,159610771.6,159163024,0.002805247
300230,686690178.3,868675904.8,0.265018683
300231,251440161.2,302138992.4,0.201633784
300232,859401143.4,938489293.5,0.092027048
300233,827540955.7,733959331.4,0.113083979
300234,46420380.59,58329962.64,0.256559337
300235,36310871.31,32497519.65,0.105019558
300236,112739995.9,105258759.1,0.066358321
300237,688291199.1,749115364.8,0.088369815
300238,79186353.92,111005863,0.401830713
300239,98999088.24,95189993.17,0.038476062
300240,819231103.6,764194450.3,0.067180864
300241,330299804.6,444382942.7,0.34539269
300242,912183459.7,651235843.1,0.286069226
300243,291992510,319357348.1,0.093717603
300244,1209299973,1367765246,0.131038846
300245,75989955.81,73419949.53,0.033820342
300246,185181134.7,218550403.3,0.180197992
300248,132158072.1,131546504.1,0.004627549
300249,208929961,166387074,0.20362272
300250,72054421.76,71005178.12,0.014561822
300251,400746976,633163430.7,0.5799581
300252,637967044.5,533395813.4,0.163913218
300253,205643379.3,216309490.1,0.051867028
300254,270500994.3,217792719.6,0.194854274
300255,328413253.4,287206922.9,0.125470973
300256,1128377699,1528948466,0.354997062
300257,592155817.6,521307485.6,0.119644745
300258,323250701.5,315942399.3,0.022608775
300259,127062896.5,118745404.6,0.065459644
300260,166308605.2,157216522.5,0.054669948
300261,494488955.6,239613246.4,0.515432562
300262,294984884.9,203429914.5,0.310371735
300263,221921965.6,207009347.6,0.067197575
300265,375425928.8,286434468.9,0.237041326
300266,577853654.7,678942557.8,0.174938589
300267,489777293.4,669403435.9,0.366750654
300269,808303732.2,994776330.9,0.230696199
300270,75371772.45,73716614.21,0.021959922
300272,160541055.8,157808935.2,0.017018205
300273,243090036.7,275229395.2,0.132211747
300274,1705529458,2351091306,0.37851111
300275,40335098.81,283898123.9,6.038488371
300276,277511000.8,71397543.43,0.742721754
300278,444794228.9,1285119808,1.889245688
300279,344887017.4,408757021.8,0.185191095
300280,110616945.8,60494812.3,0.453114422
300281,115595175.3,108350640.6,0.062671601
300282,123728974.4,264283610.1,1.135988045
300283,252592708.5,205264884.8,0.187368131
300284,1149375442,1607559588,0.398637495
300285,323187251.1,283963643.9,0.121364958
300286,96403871.2,94572663.06,0.018995172
300287,538110960.1,405969214,0.245565981
300288,105717302.6,157528507.9,0.49009201
300289,171566362.3,131427056.9,0.233957897
300290,95698962.45,72070100.67,0.246908234
300291,226422176.5,494279698.6,1.183000386
300292,714628036.9,677031280.2,0.052610246
300293,368480224.9,283719332.3,0.230028335
300294,494167309.6,422922842.7,0.14417074
300295,104281251.3,68502888.73,0.343094872
300296,1819389844,1897556682,0.042963216
300297,530631596.4,486201943.7,0.083729753
300298,313404662.6,308207440.2,0.016583105
300299,139973309.2,223166225.1,0.594348426
300300,137976029.3,92519136.06,0.329455004
300301,327200539.5,448044344.4,0.369326423
300302,112249087.2,51588559.86,0.540409983
300303,568580977.8,563736556.3,0.008520196
300304,155653577.1,197096361.5,0.266250126
300305,153557003.8,133750957.6,0.128981718
300306,101448099.3,391596078.3,2.860063232
300307,382158761.2,406336426.5,0.063266024
300308,1398598186,157896106,0.887104025
300309,175669863.7,149968975.2,0.146302205
300310,673639158,678628535.5,0.007406603
300311,214070386.5,357548059.4,0.670235969
300312,69119067.59,73812892.33,0.06790926
300313,27023861.24,49630490.59,0.836543274
300314,67589393.28,81851243.57,0.211007225
300315,482786601.5,694937400.7,0.439429758
300316,565578199.8,658976118.1,0.165137055
300317,473790242.8,877779271.9,0.85267486
300319,374249677.7,367530689.4,0.017953224
300320,478477134.3,282629817.6,0.409313847
300321,99484601.69,99358224.95,0.001270315
300322,361328056.6,770845867.9,1.133368427
300323,709853875.1,695168575.7,0.020687778
300324,764629303.7,794304012.5,0.038809275
300325,587897370.7,443024008.4,0.24642628
300326,231947844.7,232184603.5,0.001020742
300327,195264833.4,198448948.4,0.016306648
300328,165628265.4,140402702.2,0.152302285
300329,112690564.4,90838037.91,0.193916204
300330,31566179.72,32106994.84,0.017132739
300331,260277207.5,297375833.6,0.142535055
300332,394185461.6,460321114.8,0.167778012
300333,52601257,46662607.98,0.112899375
300334,152011809.5,165909181.4,0.091422976
300335,477480963.7,449698384,0.058185733
300336,196864032.1,333173388.8,0.692403561
300337,475173107.1,386571803.9,0.186461106
300338,235750275.2,189696879.8,0.195348215
300339,569322294.8,476344544.7,0.163313032
300340,608602799.7,851339332.1,0.398842287
300341,165310494.4,166051265.8,0.004481091
300342,187823737.7,199050805.9,0.05977449
300343,585413955.7,631308005.4,0.078395893
300344,112771660.3,25497367.56,0.773902703
300345,31587665.56,47803607.23,0.513363092
300346,57495974.39,37369795.29,0.350045013
300347,473152543.4,500057195.4,0.056862533
300348,155627941.1,186831407.5,0.200500412
300349,377687271.2,365553732.8,0.032125886
300350,169031715.5,202784638.4,0.199683963
300351,278002526.1,245342436.2,0.11748127
300352,86469555.01,80087634.58,0.073805404
300354,12699948.39,16694876.27,0.314562529
300355,486476894.9,497055122.9,0.021744564
300356,44159707.13,66639157.96,0.509048911
300483,88511559.02,105095885.6,0.187369048
300505,177881246.7,169009932.7,0.049872116
300507,165312245.1,154918067.4,0.06287603
300532,131204738.1,53671739.32,0.590931394
300546,84341925.11,23837060.08,0.717375907
300567,205986417.2,228251163.6,0.10808842
600903,908421652.2,1328425569,0.462344679
600959,1848284340,2113702295,0.143602339
600998,22210145031,22336558392,0.005691695
601011,812916096,688434203.2,0.153130063
601012,3470021013,5410006641,0.559070283
601028,370931253.5,225409152.1,0.392315557
601038,2322580812,2400388384,0.03350048
601100,970434837.5,1057999530,0.090232428
601113,727839415.1,647676574.5,0.110138087
601116,1115246863,965399421.4,0.134362577
601126,504651968.3,474973505.4,0.058809763
601137,1260314454,1714687432,0.3605235
601163,1805463973,2159655351,0.196177484
601199,201163821.6,225632846.3,0.121637303
601208,393051540.7,432977099.6,0.101578431
601216,2187231950,2486989124,0.137048645
601218,188554701.8,284507499.4,0.508885733
601222,583231100.9,733793079,0.258151491
601231,6225834419,5863237260,0.058240733
601233,7832650374,6182357283,0.210694083
601258,14123483570,15816727479,0.119888546
601311,1967692543,1656396294,0.158203704
601326,1763392335,1663595599,0.056593609
601339,1342829787,1377471753,0.025797734
601368,283983189.4,273921063.8,0.035432117
601388,1593935930,1199645635,0.247368973
601515,813613655.7,842990281.5,0.036106358
601519,127510621.6,122722405.3,0.037551509
601558,15759350.29,910494.8021,0.942225105
601566,746922390.4,664090977.2,0.110896948
601567,1152398498,1023768127,0.111619697
601599,716697676,737848393.1,0.029511352
601608,896065084.9,985220037,0.099496067
601616,136843452.7,137360722.5,0.003780011
601633,26228770303,23681279424,0.097125822
601636,1658429737,1751217613,0.055949236
601669,61776503394,58534812271,0.0524745
601677,2763288812,2498499613,0.095823932
601700,582446557,463956726.1,0.203434683
601777,3259322316,3433676887,0.053494118
601789,4347357644,3295338057,0.241990578
601798,61996070.56,83990653.33,0.35477382
601799,1175069617,1232419577,0.048805585
601886,3027955089,2669202484,0.11848016
601890,222569863.7,263649010.8,0.184567427
601908,548274536.9,370966179.4,0.323393383
601928,2045171585,2653630930,0.29751017
601929,470546347.1,446801832,0.050461586
601933,18767182733,18162815332,0.032203416
601965,645163039.6,512461166.5,0.205687346
601968,1153089008,1018533626,0.116691236
601992,9939344514,14867510771,0.495824071
601996,290590773.1,259095256.9,0.108384433
603000,267316618.1,270520368.1,0.011984852
603001,868017295,901965603.9,0.039110176
603002,373499165.7,250928813.2,0.328167674
603003,4205177967,3495502402,0.168762314
603008,888060514.7,698302961.8,0.213676377
603023,39211023.37,31752620.87,0.190211881
603077,1151399395,1293128774,0.12309315
603123,1375858364,1294368306,0.059228523
603128,2050544594,1786218861,0.128905138
603167,361399999.4,339989059.6,0.059244438
603197,585984594.2,628475674,0.072512281
603299,653076242.1,594768756,0.089281285
603333,218208501.2,172849803.3,0.20786861
603359,363299000,298897701.5,0.177268031
603366,614232707.3,315162700.3,0.486900166
603399,834173300.8,759398555.4,0.089639341
603566,143820632.5,132228870.1,0.080598744
603599,758262299.2,573897679.8,0.243140955
603766,2400570073,2722157787,0.133963061
603767,216844096.5,210805495.5,0.027847661
603777,1194829394,1065698827,0.108074481
603861,337229713.8,301493288.4,0.105970571
603989,427124087.5,376646238.8,0.118180759
603993,7432136600,17903840435,1.408976234
601188,141326903.2,128808508.7,0.088577576
601518,165691116.8,199782384.3,0.205751933
002706,324980571,325399812.7,0.001290052
300213,248010962.7,234078111.6,0.056178368
300375,303082749.5,281836572.5,0.070100251
300445,41743257.37,39515935.39,0.053357647
300381,335864496,397771852.5,0.18432242
300388,612447488.1,445602779.1,0.272422881
603328,735902039.1,714571622.9,0.028985402
002705,1818023442,2042053058,0.123227023
002707,2464155461,2853184754,0.157875304
002708,350405523.3,382178297.7,0.090674297
002709,436134026.9,417535381.4,0.042644335
002711,1161781257,1769789719,0.5233416
002712,1401043448,1016176727,0.274700061
002713,717058734.4,602904752.6,0.159197533
002714,2755526840,3525194915,0.279317938
002715,95107692.39,88178621.69,0.072854998
002716,2421247664,2738540918,0.131045353
002717,976772483.6,987263822.1,0.010740821
002718,117907754.5,111353370.8,0.05558908
002719,140721631.2,132757127,0.056597582
002721,4959852427,4577587227,0.07707189
002722,478406813.1,922694520,0.928681814
002723,230274989.6,354878402.7,0.541107019
002724,218595326.4,193385704.6,0.11532553
002725,206345252.6,208417524.5,0.010042741
002726,1841072555,1628382106,0.115525294
002727,2178589851,1992672121,0.085338564
002728,203727175.9,158876508.9,0.220150634
300271,351988113.6,357835737.4,0.016613129
300318,128637899.7,91728223.37,0.28692692
300357,106934012.7,100532373.1,0.059865327
300358,343883596.7,279860956.1,0.186175325
300359,167191103.5,298459093.3,0.785137409
300360,193306266.6,193295587.8,5.5243E-05
300362,188134692.7,172789533.6,0.081564749
300363,212317673.3,323957011.7,0.525812744
300365,160651279.1,142164432.1,0.115074384
300366,240214942.4,249609328.9,0.039108252
300367,344555867,349871686.2,0.015428033
300368,162104498.1,74335350.87,0.541435606
300369,165039821.4,156215726.9,0.053466457
300371,28032973.31,22439901.42,0.199517612
300373,395617563.7,388645190.9,0.017624023
300376,956557919.9,1250632274,0.307429742
300377,143941241.9,119211813.4,0.171802245
300378,264975263.2,253362657.5,0.043825245
300379,60348536.04,54309454.34,0.100070061
300380,99406159.2,112606721.6,0.13279421
300382,127510731.3,65053287.08,0.489821081
300383,1336842260,1523888651,0.139916575
300385,181993980.7,150196286.9,0.174718382
300386,152134421.2,187222476.5,0.230638504
300387,152026186.6,125437104,0.174898043
300389,334088608.2,197254424.7,0.409574526
300390,169851427.5,160304728.6,0.056206174
300391,152344096.4,215276787.8,0.413095702
300396,189359580.8,154628959.7,0.183410953
300397,35909589.33,133144781.4,2.707777891
300399,80609984.62,103003016.7,0.27779477
300400,132946593,104862078.3,0.211246592
300402,31104862.61,30839281.68,0.008538245
300403,177979665.5,174067224.6,0.021982516
300405,203498470.8,184335414.3,0.094168061
600917,1616545681,1411654714,0.126746166
601016,610576994.9,473775748.1,0.224052409
601225,12587430733,18866335233,0.498823361
601228,2190213453,1931086395,0.118311326
601579,388768211.5,374909039.7,0.035648933
601969,502932342.8,562761437,0.118960522
603005,141256966.1,151012586.4,0.069062932
603006,242705320.3,334324972.9,0.377493384
603009,288691047.4,246673929.1,0.145543544
603026,1253673199,1286071619,0.025842795
603088,74309867.95,82200898.21,0.10619088
603099,43010769.16,25794557.26,0.400276773
603100,675040038.4,593442075.4,0.120878701
603111,797135913.1,498592478.3,0.374520116
603126,324338020.9,359378323.2,0.10803637
603166,379230586.7,454453567.5,0.19835684
603168,186147655.8,299201919.7,0.60733649
603225,5727186101,5534799465,0.033591826
603288,4694422947,4390493606,0.064742641
603308,407013831.7,373166522.8,0.083160095
603456,475475571.2,394550338,0.170198509
603518,754013966.7,1071575381,0.421161183
603555,833419034.6,1096263733,0.315381204
603609,3129332298,2690395962,0.140265173
603688,142461815.5,132534062.7,0.069687114
603699,594911977,521579606.1,0.123265918
603806,1059511873,1001512237,0.054741846
603686,768053368.6,926462807.5,0.206247958
603729,251160538.8,156107797.7,0.378454121
300353,171998840.3,171565920,0.002516995
603799,3430715938,1545403732,0.549539
002729,38726715.89,37770230.54,0.024698334
002730,151266894.6,162548085.3,0.074578055
002731,626171306.6,699969083.7,0.117855571
002732,258553561.9,265732960.5,0.027767549
002733,742202963.6,582735227.2,0.214857316
002734,360968689.8,393549173.6,0.090258476
002735,133344690.8,147146588.7,0.103505418
002737,1090889397,927615508.5,0.149670433
002738,108719971.9,112696975.3,0.036580247
002739,4249740641,4509890453,0.061215456
002740,438365247.5,563706457.9,0.285928712
002742,533078703.4,405892360.1,0.238588303
002745,2022652338,2272539450,0.123544273
002747,302498989.4,214600251.3,0.290575312
002750,82849713.12,77606723.76,0.063283132
002787,244827701.7,293444636.1,0.198576117
300364,144094657.5,116263836,0.193142633
300374,154301448.9,83292721.8,0.460194817
300384,149774752.5,86798699.82,0.420471752
300392,334259777.8,278178856.2,0.167776458
300393,454617605,1623404888,2.570923936
300395,132094775.8,114263999.6,0.134984719
300398,359895014.4,287328802.7,0.201631611
300401,235500525.6,101474108,0.56911303
300406,163225957.3,149656099.2,0.083135417
300407,238344485.7,474047802.2,0.98891869
300408,806272222.4,761186457.7,0.055918787
300409,742568937.7,291410673,0.607564149
300410,252650452.7,340901594,0.349301339
300411,93107155.11,121822738.4,0.308414356
300412,74584114.17,87432876.22,0.172272101
300413,731611987.7,839191194.6,0.147044073
300415,472047686.3,573574277.6,0.215076981
300416,110275861.6,94642903.5,0.141762285
300417,32546823.78,38346798.31,0.178204011
300418,885818486.4,930528648.4,0.050473277
300419,125872419.5,116576134.9,0.073854817
300420,144942800.1,217322121.4,0.499364723
300421,162938123.2,207281886.5,0.27215094
300424,75979357.97,79518264.61,0.046577212
300425,140344506.5,132654413,0.054794403
300429,167554832.3,196002594.4,0.169781806
300435,101445896,106938302.6,0.05414124
300437,329646819.2,218486339.4,0.337210837
300442,190622077.7,130243952.9,0.316742559
300491,27775726.66,33429966.92,0.203567681
300494,115493690.8,93150462.57,0.193458431
300498,13154031481,13017183050,0.010403535
300593,72037610.34,75297477.77,0.045252298
300629,43693093.65,40078720.7,0.082721837
600023,12912694944,12279670127,0.049023447
601015,2209621578,3738180016,0.691773855
601021,3230209869,3377509323,0.045600583
601069,160900944.4,407750079.3,1.534168341
601127,6256871951,7957280554,0.271766566
601226,965321899.2,996518742.7,0.032317555
601611,8839626620,8768072616,0.008094686
603007,204119689.4,127952003.5,0.373152076
603010,281652742.8,381069159,0.35297514
603011,170457927.9,199904193.9,0.172747999
603012,247811648.2,265019934.7,0.069440992
603015,191898273.8,243897848.4,0.270974687
603017,293963114.9,310009626,0.054586818
603018,581905337,621626560.9,0.068260628
603019,1469092480,1195362848,0.186325664
603020,626792241,594413197.8,0.051658335
603118,1685102009,2104270096,0.248749384
603169,632180182.1,320713093.5,0.492687208
603188,647849874.5,837995788.6,0.29350305
603199,113466026.9,135958884.6,0.198234294
603222,164295406.8,175275117.2,0.066829077
603306,263120996.3,289212376,0.099161147
603368,2711554544,2575417708,0.050206195
603369,1490190804,1319266469,0.114699631
603519,259413427.3,397235226.2,0.531282441
603558,341839359.5,359656084.8,0.052120169
603588,500069014.9,413951208.5,0.172211842
603600,488597729.1,467307754,0.043573627
603601,221545002.7,180419311.4,0.18563132
603606,580900132.7,346281121.2,0.403888721
603611,536727945.9,713734464.7,0.329788155
603636,54452188.32,114466479.9,1.102146552
603678,375828495.7,397870954.1,0.058650312
603698,138428570.5,120427950.5,0.130035439
603725,215706783.3,176783577.5,0.180444978
603788,384411509.1,419755214.6,0.091942371
603808,574801431.8,586840530.5,0.020944796
603822,198704698.8,298437466.7,0.501914492
603828,335174127,312799064.7,0.066756532
603869,461015441.6,625903096.7,0.357661892
603889,520308955.6,568146310.5,0.091940287
603898,344512401.9,329905560.4,0.042398594
603899,1840309548,1947251006,0.058110582
603969,422059859,388253856.7,0.080097649
603988,74878157.91,78104767.98,0.043091472
603997,509089772,531908644.6,0.044822886
603998,248846476.1,161581097,0.350679585
002741,357239417.6,340283715.3,0.047463134
002749,168914757.9,147243127.5,0.128299213
002751,136602135.3,137657573.7,0.007726368
002753,597465243.9,693084628.4,0.160041752
002755,62080526.84,53438851.64,0.139201061
002757,217818454.9,221973791.3,0.019077063
002758,389938743.3,342142661.3,0.122573309
002759,175335565.4,513495992.3,1.928647084
002760,104248095.7,122721425.2,0.177205439
002761,158636579.1,142317691.7,0.102869638
002762,98730811.8,89013400.88,0.098423286
002763,563149028.2,524457539.6,0.068705594
002765,288554792.4,292869410.8,0.01495251
002766,390960620.8,364586220.7,0.067460503
002767,64561958.91,62051604.09,0.038882879
002768,584095259.4,538643060.3,0.077816415
002770,272982587.5,344577940.4,0.262270768
002771,149749309.9,161394086.3,0.077761804
002772,267161661.1,221451448.5,0.171095704
002775,414445119.7,537673536.8,0.297333498
002776,232338857.5,232128762.5,0.000904261
002777,121629652.7,117436585.2,0.034474056
002779,110223574.6,136920889,0.242210567
002780,98573324.01,71399952.02,0.275666589
002781,846783261.6,787942032.4,0.069487946
002785,175292633.8,177343311,0.011698593
002786,635181234.1,602103220.9,0.052076496
002788,2599969608,2000759514,0.230468114
002789,619289784,529883014.2,0.144369845
002790,188978576.1,199614923.1,0.056283348
002791,610200599.9,615003886.2,0.007871651
300370,118524949.9,86410508.53,0.270950896
300394,99040834.27,98706287.3,0.003377869
300404,31638462.11,10958387.97,0.653637148
300414,87796485.7,66458091.67,0.243043829
300422,519526443.5,295409432.8,0.431387109
300423,473491047.3,24258914.33,0.948765844
300426,185592391.2,156531991.8,0.156581847
300427,249305004.7,40082355.89,0.839223621
300428,272078074.4,280156413.7,0.029691254
300430,109038688.9,122685186.2,0.125152801
300431,386961316.2,426734730.9,0.102783955
300432,289500107.5,957008230.4,2.305726684
300433,4494352715,3539056062,0.212554891
300434,260375676,94159226.97,0.638371647
300436,87302065.9,77238159.3,0.115276844
300438,388519312.3,482433760.8,0.241724016
300439,460746308.6,539647280.6,0.171246021
300440,86199781.86,125070184.2,0.450933883
300441,317984789.2,416688790.8,0.31040479
300443,100004264.7,171205394.7,0.711980936
300446,69991328.31,68946760.94,0.01492424
300447,138999191.1,146451707.6,0.053615539
300448,127720863.6,85897151.65,0.327461863
300449,41596282.67,77637682.91,0.866457239
300450,656559627.1,515622685.1,0.214659775
300451,254321521.3,503814373.3,0.981013525
300452,108544431.4,75106083.28,0.308061387
300453,119471968.7,82658487.83,0.308134881
300455,41489370.04,38653271.21,0.06835724
300456,140582921,283809512.2,1.018805059
300457,385597719.7,490624856.2,0.27237489
300458,295064270.8,144478199.4,0.51035007
300459,689185061.5,639690477.2,0.071816101
300460,80121246.58,57493705.94,0.282416233
300461,120444545.7,217301136.9,0.804159215
300462,81528661.59,78809239.67,0.03335541
300463,518926852.9,363141938.6,0.300205922
300464,102435127.9,93720160.78,0.085077915
300465,291559211.7,299294291.4,0.026530047
300466,80502979.6,97774296.89,0.214542584
300467,174867495.5,41716464.52,0.761439572
300468,104018884.2,133930408.4,0.287558595
300469,43818946.39,48263202.21,0.101423156
300470,135491339.1,138161298.2,0.019705755
300471,64925879.91,175738272.6,1.706752266
300472,107532190.1,43875422.74,0.591978712
300473,837713141.8,732495964.8,0.125600485
300475,51552222.25,96349139.63,0.868961907
300476,828446010.8,447186332.4,0.460210652
300478,123549417.4,95725453.06,0.225205144
300479,86332334.33,75476585.74,0.125743717
300480,37947637.45,29875417.11,0.212719971
300481,152726214.6,126067002.4,0.174555575
300482,354563771,349215708.5,0.0150835
300484,55237865.64,104982404.7,0.900551433
300485,270473451.4,108205026,0.599942155
300486,96358321.05,469496963.6,3.872407058
300487,132138788.2,98577396.38,0.253985921
300488,73494449.76,78509296.1,0.068234355
300489,27807413.78,36629100.13,0.317242244
300490,190568785.5,104891830.5,0.449585459
300492,33141210.79,28992927.28,0.125169944
300493,372489804.7,396421780.9,0.064248675
300495,249979353.8,360403746.8,0.441734053
300496,281055583.7,304880350,0.084768877
300497,305123952.8,277252668.1,0.091344139
300499,112925811.6,116233323.5,0.029289246
300500,148860261.1,116625428.2,0.216544245
300501,109824422.5,100655004.4,0.083491612
300506,153050788.9,141618268.4,0.07469756
600977,2197361065,1807867907,0.177254965
601155,5178779471,2951748735,0.430030039
601689,1497264960,1507815110,0.007046281
601900,1276251209,1169241493,0.083846907
603021,194027942.1,165659548.3,0.146207776
603022,149202255,125668343.2,0.15773161
603025,296101128.2,302453765.4,0.021454282
603030,1034117026,590197604.5,0.429273874
603066,101850801.2,90468968.51,0.111750055
603085,180506812.1,204602157.5,0.13348718
603108,1295061825,1514759493,0.169642609
603116,834543176.3,908359011.4,0.088450589
603117,191946792.2,136719034.4,0.287724307
603158,258128066.3,223615308.9,0.133704009
603198,1129929846,1010046264,0.106098252
603223,1085922188,882035782.3,0.187754158
603227,294535726,182932445.5,0.378912542
603268,133738613.7,154621467.4,0.156146778
603300,172856126.7,215460353.9,0.246472184
603309,129837021.1,120507766.1,0.071853581
603311,144626486.1,143005917.1,0.011205202
603315,95563466.5,56594544.9,0.407780536
603318,162581150.8,98874644.88,0.391844353
603338,311445874.3,415112268.3,0.332855249
603355,1506481271,1758463843,0.167265652
603377,213644410.3,208399310.3,0.024550607
603398,68321321.81,82338661.96,0.205167871
603508,158738601.7,83281771.71,0.475352745
603520,197038930.7,207353184,0.052346272
603567,609978126.4,547222458.9,0.102881833
603568,322073755.3,211110940,0.344526102
603589,1249877475,1032785093,0.17369093
603598,890105408.5,613328054.5,0.310948963
603608,469742815,414938835.4,0.116668053
603616,98402475.39,68278954.22,0.306125644
603618,953035049.8,942615288.2,0.010933241
603669,325495954.4,225503789.2,0.30719941
603696,70655171.21,56853202.91,0.195342649
603701,121625347.8,146671128.9,0.205925669
603703,173009438.2,412597051.4,1.384823948
603717,159714091.4,64583011.99,0.595633601
603718,61780112.64,65643827.92,0.06253979
603778,47873074.48,70000122.29,0.462202356
603789,47784115.2,189140124,2.958221749
603800,205887343.1,138645664.1,0.326594525
603818,394488232.8,432308778.6,0.095872431
603838,90051584.39,95556872.92,0.061134833
603866,988899071.9,999527135.6,0.01074737
